Year,Season,NOC,id_athlete,Name,Event,Sport,Medal
2004,Summer,ESP,73339,Asier Maeztu Villalabeitia,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Bronze
2004,Summer,ESP,75706,Conchita Martnez Bernat,Tennis Women's Doubles,Tennis,Silver
2004,Summer,ESP,75740,Iker Martnez de Lizarduy Lizarribar,Sailing Mixed Skiff,Sailing,Gold
2004,Summer,ESP,75753,Joan Lino Martnez Armenteros,Athletics Men's Long Jump,Athletics,Bronze
2004,Summer,ESP,75800,Manuel Martnez Gutirrez,Athletics Men's Shot Put,Athletics,Bronze
2004,Summer,ESP,81972,Patricia Moreno Snchez,Gymnastics Women's Floor Exercise,Gymnastics,Bronze
2004,Summer,ESP,97947,Mara Quintanal Zubizarreta,Shooting Women's Trap,Shooting,Silver
2004,Summer,ESP,98607,Ignacio Rambla Algarn,"Equestrianism Mixed Dressage, Team",Equestrianism,Silver
2004,Summer,ESP,103163,"Virginia ""Vivi"" Ruano Pascual",Tennis Women's Doubles,Tennis,Silver
2004,Summer,ESP,113376,Rafael Soto Andrade,"Equestrianism Mixed Dressage, Team",Equestrianism,Silver
2004,Summer,ESP,121239,Carlos Torrent Tarres,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Bronze
2004,Summer,ESP,122113,Rafael Joaqun Trujillo Villar,Sailing Men's One Person Dinghy,Sailing,Silver
2004,Summer,ESP,126263,Natalia Va Dufresne Perea,Sailing Women's Two Person Dinghy,Sailing,Silver
2004,Summer,EST,53031,Jri Jaanson,Rowing Men's Single Sculls,Rowing,Silver
2004,Summer,EST,93673,Indrek Pertelson,Judo Men's Heavyweight,Judo,Bronze
2004,Summer,EST,118220,Aleksander Tammert,Athletics Men's Discus Throw,Athletics,Bronze
2004,Summer,ETH,9487,Kenenisa Bekele Beyecha,"Athletics Men's 5,000 metres",Athletics,Silver
2004,Summer,ETH,9487,Kenenisa Bekele Beyecha,"Athletics Men's 10,000 metres",Athletics,Gold
2004,Summer,ETH,26980,Meseret Defar Tola,"Athletics Women's 5,000 metres",Athletics,Gold
2004,Summer,ETH,28310,Ejegayehu Dibaba Keneni,"Athletics Women's 10,000 metres",Athletics,Silver
2004,Summer,ETH,28313,Tirunesh Dibaba Keneni,"Athletics Women's 5,000 metres",Athletics,Bronze
2004,Summer,ETH,110388,Sileshi Mekuria Sihine,"Athletics Men's 10,000 metres",Athletics,Silver
2004,Summer,ETH,122584,Derartu Tulu,"Athletics Women's 10,000 metres",Athletics,Bronze
2004,Summer,FIN,58663,Marko Kemppainen,Shooting Men's Skeet,Shooting,Silver
2004,Summer,FIN,133006,Marko Juhani Yli-Hannuksela,"Wrestling Men's Middleweight, Greco-Roman",Wrestling,Silver
2004,Summer,FRA,583,Julien Absalon,"Cycling Men's Mountainbike, Cross-Country",Cycling,Gold
2004,Summer,FRA,5306,Christine Arron,Athletics Women's 4 x 100 metres Relay,Athletics,Bronze
2004,Summer,FRA,8848,Myriam milie Baverel,Taekwondo Women's Heavyweight,Taekwondo,Silver
2004,Summer,FRA,12867,ric Boisse,"Fencing Men's epee, Team",Fencing,Gold
2004,Summer,FRA,12886,Arnaud Boiteau,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Gold
2004,Summer,FRA,14106,Mickal Stphane Bourgain,Cycling Men's Team Sprint,Cycling,Bronze
2004,Summer,FRA,23466,Didier Courrges,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Gold
2004,Summer,FRA,25269,Sarah Delphine lonore Daninthe,"Fencing Women's epee, Team",Fencing,Bronze
2004,Summer,FRA,30298,Hugues Duboscq,Swimming Men's 100 metres Breaststroke,Swimming,Bronze
2004,Summer,FRA,30447,Frdric Dufour,Rowing Men's Lightweight Double Sculls,Rowing,Silver
2004,Summer,FRA,33282,Tony Estanguet,"Canoeing Men's Canadian Singles, Slalom",Canoeing,Gold
2004,Summer,FRA,34562,Sylviane Flix,Athletics Women's 4 x 100 metres Relay,Athletics,Bronze
2004,Summer,FRA,35269,Solenne Nadge Figus (-Saint Marie),Swimming Women's 200 metres Freestyle,Swimming,Bronze
2004,Summer,FRA,35803,Laura lodie Flessel-Colovic,"Fencing Women's epee, Individual",Fencing,Silver
2004,Summer,FRA,35803,Laura lodie Flessel-Colovic,"Fencing Women's epee, Team",Fencing,Bronze
2004,Summer,FRA,38293,Laurent Jacques Andr Gan,Cycling Men's Team Sprint,Cycling,Bronze
2004,Summer,FRA,39506,Pascal Guy Gentil,Taekwondo Men's Heavyweight,Taekwondo,Bronze
2004,Summer,FRA,41353,Anna Gomis,"Wrestling Women's Lightweight, Freestyle",Wrestling,Bronze
2004,Summer,FRA,44240,Brice Emmanuel Guyart,"Fencing Men's Foil, Individual",Fencing,Gold
2004,Summer,FRA,46009,Adrien Hardy,Rowing Men's Double Sculls,Rowing,Gold
2004,Summer,FRA,51174,Muriel Hurtis-Houairi,Athletics Women's 4 x 100 metres Relay,Athletics,Bronze
2004,Summer,FRA,54120,Fabrice Jeannet,"Fencing Men's epee, Team",Fencing,Gold
2004,Summer,FRA,54122,Jrme Jeannet,"Fencing Men's epee, Team",Fencing,Gold
2004,Summer,FRA,55994,Frdrique Chantal Marthe Jossinet,Judo Women's Extra-Lightweight,Judo,Silver
2004,Summer,FRA,58444,Naman Keta (Benzama-),Athletics Men's 400 metres Hurdles,Athletics,Bronze
2004,Summer,FRA,60643,Hajnalka Kiraly-Picot,"Fencing Women's epee, Team",Fencing,Bronze
2004,Summer,FRA,67539,milie Le Pennec,Gymnastics Women's Uneven Bars,Gymnastics,Gold
2004,Summer,FRA,68275,Fabien Lefvre,"Canoeing Men's Kayak Singles, Slalom",Canoeing,Bronze
2004,Summer,FRA,68338,Lise Christiane Rene Legrand (Golliot-),"Wrestling Women's Middleweight, Freestyle",Wrestling,Bronze
2004,Summer,FRA,72592,Cdric Vincent Simon Lyard,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Gold
2004,Summer,FRA,74295,Laure Manaudou,Swimming Women's 400 metres Freestyle,Swimming,Gold
2004,Summer,FRA,74295,Laure Manaudou,Swimming Women's 800 metres Freestyle,Swimming,Silver
2004,Summer,FRA,74295,Laure Manaudou,Swimming Women's 100 metres Backstroke,Swimming,Bronze
2004,Summer,FRA,74401,Vronique Mang,Athletics Women's 4 x 100 metres Relay,Athletics,Bronze
2004,Summer,FRA,76840,Amlie Simone Mauresmo,Tennis Women's Singles,Tennis,Silver
2004,Summer,FRA,78947,Faustine Lucie Merret,Sailing Women's Windsurfer,Sailing,Gold
2004,Summer,FRA,79111,Malia Metella,Swimming Women's 50 metres Freestyle,Swimming,Silver
2004,Summer,FRA,86527,Maureen Roxane Nelly Nisima,"Fencing Women's epee, Individual",Fencing,Bronze
2004,Summer,FRA,86527,Maureen Roxane Nelly Nisima,"Fencing Women's epee, Team",Fencing,Bronze
2004,Summer,FRA,87833,Hugues Obry,"Fencing Men's epee, Team",Fencing,Gold
2004,Summer,FRA,93717,Benot Pierre Peschier,"Canoeing Men's Kayak Singles, Slalom",Canoeing,Gold
2004,Summer,FRA,94887,Julien Pillet,"Fencing Men's Sabre, Team",Fencing,Gold
2004,Summer,FRA,98605,Pascal Rambeau,Sailing Men's Two Person Keelboat,Sailing,Bronze
2004,Summer,FRA,102010,Xavier Charles Ren Rohart,Sailing Men's Two Person Keelboat,Sailing,Bronze
2004,Summer,FRA,119416,Jean Georges Marie Teulre,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Gold
2004,Summer,FRA,119801,Jrme Cdric Thomas,Boxing Men's Flyweight,Boxing,Silver
2004,Summer,FRA,121488,Arnaud Pierre Armand Tournant,"Cycling Men's 1,000 metres Time Trial",Cycling,Silver
2004,Summer,FRA,121488,Arnaud Pierre Armand Tournant,Cycling Men's Team Sprint,Cycling,Bronze
2004,Summer,FRA,121493,Pascal Andr Jean Touron,Rowing Men's Lightweight Double Sculls,Rowing,Silver
2004,Summer,FRA,121518,Damien Michel Touya,"Fencing Men's Sabre, Team",Fencing,Gold
2004,Summer,FRA,121519,Gal Touya,"Fencing Men's Sabre, Team",Fencing,Gold
2004,Summer,FRA,121521,Nicolas Jean Denis Touzaint,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Gold
2004,Summer,FRA,126437,Sbastien Jean Servais Vielledent,Rowing Men's Double Sculls,Rowing,Gold
2004,Summer,GBR,1498,"Charles Benedict ""Ben"" Ainslie",Sailing Men's One Person Dinghy,Sailing,Gold
2004,Summer,GBR,6278,Sarah Lianne Ayton (-Dempsey),Sailing Women's Three Person Keelboat,Sailing,Gold
2004,Summer,GBR,11782,"Catherine ""Cath"" Bishop",Rowing Women's Coxless Pairs,Rowing,Silver
2004,Summer,GBR,14578,Jeanette Brakewell,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Silver
2004,Summer,GBR,17697,Darren Andrew Campbell,Athletics Men's 4 x 100 metres Relay,Athletics,Gold
2004,Summer,GBR,22832,"Edward ""Ed"" Coode",Rowing Men's Coxless Fours,Rowing,Gold
2004,Summer,GBR,23636,James Edward Cracknell,Rowing Men's Coxless Fours,Rowing,Gold
2004,Summer,GBR,24300,"Stephen Phillip ""Steve"" Cummings","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
2004,Summer,GBR,25615,"David ""Dave"" Davies","Swimming Men's 1,500 metres Freestyle",Swimming,Bronze
2004,Summer,GBR,27516,"Nicholas Charles ""Nick"" Dempsey",Sailing Men's Windsurfer,Sailing,Bronze
2004,Summer,GBR,27966,Marlon Ronald Devonish,Athletics Men's 4 x 100 metres Relay,Athletics,Gold
2004,Summer,GBR,29928,"Christopher James ""Chris"" Draper",Sailing Mixed Skiff,Sailing,Bronze
2004,Summer,GBR,32518,Gail Elizabeth Emms,Badminton Mixed Doubles,Badminton,Silver
2004,Summer,GBR,35870,"Deborah Kirsty ""Debbie"" Flood",Rowing Women's Quadruple Sculls,Rowing,Silver
2004,Summer,GBR,36580,William Speed Lane Fox-Pitt,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Silver
2004,Summer,GBR,37646,"Philippa Rachel ""Pippa"" Funnell (Nolan-)","Equestrianism Mixed Three-Day Event, Individual",Equestrianism,Bronze
2004,Summer,GBR,37646,"Philippa Rachel ""Pippa"" Funnell (Nolan-)","Equestrianism Mixed Three-Day Event, Team",Equestrianism,Silver
2004,Summer,GBR,38730,Jason John Gardener,Athletics Men's 4 x 100 metres Relay,Athletics,Gold
2004,Summer,GBR,40681,"Jonathan ""Joe"" Glanfield",Sailing Men's Two Person Dinghy,Sailing,Silver
2004,Summer,GBR,42312,Katherine Jane Grainger,Rowing Women's Coxless Pairs,Rowing,Silver
2004,Summer,GBR,46067,Georgina Claire Harland (-Seccombe),Modern Pentathlon Women's Individual,Modern Pentathlon,Bronze
2004,Summer,GBR,46856,"Robert John ""Rob"" Hayles","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
2004,Summer,GBR,46856,"Robert John ""Rob"" Hayles",Cycling Men's Madison,Cycling,Bronze
2004,Summer,GBR,48847,Simon John Hiscocks,Sailing Mixed Skiff,Sailing,Bronze
2004,Summer,GBR,49498,Kelly Holmes,Athletics Women's 800 metres,Athletics,Gold
2004,Summer,GBR,49498,Kelly Holmes,"Athletics Women's 1,500 metres",Athletics,Gold
2004,Summer,GBR,50228,Frances Julia Houghton,Rowing Women's Quadruple Sculls,Rowing,Silver
2004,Summer,GBR,50383,"Christopher Andrew ""Chris"" Hoy","Cycling Men's 1,000 metres Time Trial",Cycling,Gold
2004,Summer,GBR,59140,Amir Iqbal Khan,Boxing Men's Lightweight,Boxing,Silver
2004,Summer,GBR,67208,Elise Mary Laverick (-Sherwell),Rowing Women's Double Sculls,Rowing,Bronze
2004,Summer,GBR,67283,Leslie Francis Law,"Equestrianism Mixed Three-Day Event, Individual",Equestrianism,Gold
2004,Summer,GBR,67283,Leslie Francis Law,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Silver
2004,Summer,GBR,69269,Mark Anthony Lewis-Francis,Athletics Men's 4 x 100 metres Relay,Athletics,Gold
2004,Summer,GBR,74521,Paul Christian Manning,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
2004,Summer,GBR,82693,Alison Mowbray,Rowing Women's Quadruple Sculls,Rowing,Silver
2004,Summer,GBR,85597,"Christopher ""Chris"" Newton","Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
2004,Summer,GBR,91786,"Stephen Benjamin ""Steve"" Parry",Swimming Men's 200 metres Butterfly,Swimming,Bronze
2004,Summer,GBR,95016,Matthew Clive Pinsent,Rowing Men's Coxless Fours,Rowing,Gold
2004,Summer,GBR,99551,Helen Reeves,"Canoeing Women's Kayak Singles, Slalom",Canoeing,Bronze
2004,Summer,GBR,101374,Nathan James Robertson,Badminton Mixed Doubles,Badminton,Silver
2004,Summer,GBR,101385,Shirley Ann Robertson (-Boag),Sailing Women's Three Person Keelboat,Sailing,Gold
2004,Summer,GBR,101964,"Nicholas Robert ""Nick"" Rogers",Sailing Men's Two Person Dinghy,Sailing,Silver
2004,Summer,GBR,102335,Rebecca Jayne Romero,Rowing Women's Quadruple Sculls,Rowing,Silver
2004,Summer,GBR,113339,Kelly Jade Sotherton,Athletics Women's Heptathlon,Athletics,Bronze
2004,Summer,GBR,114585,Bryan Steel,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
2004,Summer,GBR,118920,Leon Roy Taylor,Diving Men's Synchronized Platform,Diving,Silver
2004,Summer,GBR,120017,Mary Elizabeth Thomson-King,"Equestrianism Mixed Three-Day Event, Team",Equestrianism,Silver
2004,Summer,GBR,128262,Campbell Walsh,"Canoeing Men's Kayak Singles, Slalom",Canoeing,Silver
2004,Summer,GBR,128918,Peter Graham Waterfield,Diving Men's Synchronized Platform,Diving,Silver
2004,Summer,GBR,129096,Sarah Kathleen Webb (-Gosling),Sailing Women's Three Person Keelboat,Sailing,Gold
2004,Summer,GBR,130311,Bradley Marc Wiggins,"Cycling Men's Individual Pursuit, 4,000 metres",Cycling,Gold
2004,Summer,GBR,130311,Bradley Marc Wiggins,"Cycling Men's Team Pursuit, 4,000 metres",Cycling,Silver
2004,Summer,GBR,130311,Bradley Marc Wiggins,Cycling Men's Madison,Cycling,Bronze
2004,Summer,GBR,130681,"Stephen David ""Steve"" Williams",Rowing Men's Coxless Fours,Rowing,Gold
2004,Summer,GBR,130711,Alison Jane Williamson (-Conaghan),Archery Women's Individual,Archery,Bronze
2004,Summer,GBR,130946,Sarah Catherine Winckless,Rowing Women's Double Sculls,Rowing,Bronze
2004,Summer,GBR,131948,Ian Wynne,"Canoeing Men's Kayak Singles, 500 metres",Canoeing,Bronze
2004,Summer,GEO,5466,Giorgi Asanidze,Weightlifting Men's Light-Heavyweight,Weightlifting,Gold
2004,Summer,GEO,59289,Nest'or Khergiani,Judo Men's Extra-Lightweight,Judo,Silver
2004,Summer,GEO,87248,Ramaz Nozadze,"Wrestling Men's Heavyweight, Greco-Roman",Wrestling,Silver
2004,Summer,GEO,135503,Zurab Zviadauri,Judo Men's Middleweight,Judo,Gold
2004,Summer,GER,1356,Christian Ahlmann,"Equestrianism Mixed Jumping, Team",Equestrianism,Bronze
2004,Summer,GER,5198,Judith Arndt,"Cycling Women's Road Race, Individual",Cycling,Silver
2004,Summer,GER,5218,Clemens Arnold,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,6505,Bjrn Bach,"Canoeing Men's Kayak Fours, 1,000 metres",Canoeing,Silver
2004,Summer,GER,6556,Tina Bachmann,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,6561,Isabell Bachor,Football Women's Football,Football,Bronze
2004,Summer,GER,8811,Markus Baur,Handball Men's Handball,Handball,Silver
2004,Summer,GER,9152,Christoph Bechmann,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,9209,Marcus Becker,"Canoeing Men's Canadian Doubles, Slalom",Canoeing,Silver
2004,Summer,GER,9213,Otto Becker,"Equestrianism Mixed Jumping, Team",Equestrianism,Bronze
2004,Summer,GER,11347,Sebastian Friedrich Felix Biederlack,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,12178,Claudia Blasberg,Rowing Women's Lightweight Double Sculls,Rowing,Silver
2004,Summer,GER,12819,Annett Bhm,Judo Women's Middleweight,Judo,Bronze
2004,Summer,GER,12907,Claudia Bokel,"Fencing Women's epee, Team",Fencing,Silver
2004,Summer,GER,13227,Yvonne Bnisch,Judo Women's Lightweight,Judo,Gold
2004,Summer,GER,13589,Kathrin Boron (-Kppen),Rowing Women's Quadruple Sculls,Rowing,Gold
2004,Summer,GER,16816,Antje Buschschulte (-Meeuw),Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,Bronze
2004,Summer,GER,16816,Antje Buschschulte (-Meeuw),Swimming Women's 200 metres Backstroke,Swimming,Bronze
2004,Summer,GER,16816,Antje Buschschulte (-Meeuw),Swimming Women's 4 x 100 metres Medley Relay,Swimming,Bronze
2004,Summer,GER,18757,Caroline Casaretto,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,22720,Lars Conrad,Swimming Men's 4 x 100 metres Medley Relay,Swimming,Silver
2004,Summer,GER,23895,Philipp Crone,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,25014,Petra Dallmann,Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,Bronze
2004,Summer,GER,28781,Andreas Dittmer,"Canoeing Men's Canadian Singles, 500 metres",Canoeing,Gold
2004,Summer,GER,28781,Andreas Dittmer,"Canoeing Men's Canadian Singles, 1,000 metres",Canoeing,Silver
2004,Summer,GER,29095,Anna Aleksandre Dogonadze-Lilkendey,Trampolining Women's Individual,Trampolining,Gold
2004,Summer,GER,29894,Mark Dragunski,Handball Men's Handball,Handball,Silver
2004,Summer,GER,30030,Steffen Driesen,Swimming Men's 4 x 100 metres Medley Relay,Swimming,Silver
2004,Summer,GER,30351,Eike Duckwitz,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,30729,Imke Duplitzer,"Fencing Women's epee, Team",Fencing,Silver
2004,Summer,GER,31733,Christoph Eimer,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,32513,Bjrn Emmerling,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,33039,Nadine Ernsting-Krienke,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,33520,Meike Evers,Rowing Women's Quadruple Sculls,Rowing,Gold
2004,Summer,GER,35175,Jens Fiedler,Cycling Men's Team Sprint,Cycling,Gold
2004,Summer,GER,35177,Jrg Fiedler,"Fencing Men's epee, Team",Fencing,Bronze
2004,Summer,GER,35550,Birgit Fischer-Schmidt,"Canoeing Women's Kayak Doubles, 500 metres",Canoeing,Silver
2004,Summer,GER,35550,Birgit Fischer-Schmidt,"Canoeing Women's Kayak Fours, 500 metres",Canoeing,Gold
2004,Summer,GER,37273,Henning Fritz,Handball Men's Handball,Handball,Silver
2004,Summer,GER,37613,Guido Fulst,Cycling Men's Points Race,Cycling,Bronze
2004,Summer,GER,37729,Sonja Fuss,Football Women's Football,Football,Bronze
2004,Summer,GER,38784,Kerstin Garefrekes,Football Women's Football,Football,Bronze
2004,Summer,GER,40340,Christian Gille,"Canoeing Men's Canadian Doubles, 1,000 metres",Canoeing,Gold
2004,Summer,GER,42020,Daniela Gtz,Swimming Women's 4 x 100 metres Medley Relay,Swimming,Bronze
2004,Summer,GER,42021,Janina-Kristin Gtz,Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,Bronze
2004,Summer,GER,43505,Franziska Gude (-Lwe),Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,43946,Sarah Gnther,Football Women's Football,Football,Bronze
2004,Summer,GER,44487,Mandy Haase,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,46246,Sara Harstick,Swimming Women's 4 x 200 metres Freestyle Relay,Swimming,Bronze
2004,Summer,GER,47187,Britta Heidemann,"Fencing Women's epee, Team",Fencing,Silver
2004,Summer,GER,47765,Pascal Hens,Handball Men's Handball,Handball,Silver
2004,Summer,GER,47794,Stefan Henze,"Canoeing Men's Canadian Doubles, Slalom",Canoeing,Silver
2004,Summer,GER,48702,Ariane Hingst,Football Women's Football,Football,Bronze
2004,Summer,GER,51737,Andreas Ihle,"Canoeing Men's Kayak Fours, 1,000 metres",Canoeing,Silver
2004,Summer,GER,52032,Jan-Olaf Immel,Handball Men's Handball,Handball,Silver
2004,Summer,GER,53781,Torsten Johannes Jansen,Handball Men's Handball,Handball,Silver
2004,Summer,GER,55735,"Stephanie ""Steffi"" Jones",Football Women's Football,Football,Bronze
2004,Summer,GER,56344,Michael Jurack,Judo Men's Half-Heavyweight,Judo,Bronze
2004,Summer,GER,58419,Florian Stefan Kehrmann,Handball Men's Handball,Handball,Silver
2004,Summer,GER,58525,Natascha Keller,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,58624,Heike Kemmer,"Equestrianism Mixed Dressage, Team",Equestrianism,Gold
2004,Summer,GER,59589,Nicolas Kiefer,Tennis Men's Doubles,Tennis,Silver
2004,Summer,GER,61096,Denise Klecker (-Rutschmann),Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,61154,Nadine Kleinert-Schmitt,Athletics Women's Shot Put,Athletics,Silver
2004,Summer,GER,63525,Kerstin Kowalski-El-Qalqili,Rowing Women's Quadruple Sculls,Rowing,Gold
2004,Summer,GER,64006,Stefan Kretzschmar,Handball Men's Handball,Handball,Silver
2004,Summer,GER,64391,Jens Kruppa,Swimming Men's 4 x 100 metres Medley Relay,Swimming,Silver
2004,Summer,GER,64697,Anke Khn (-Khne),Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,65010,Florian Kunz,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,65216,Manfred Kurzer,"Shooting Men's Running Target, 10 metres",Shooting,Gold
2004,Summer,GER,65287,Marco Kutscher,"Equestrianism Mixed Jumping, Individual",Equestrianism,Bronze
2004,Summer,GER,65287,Marco Kutscher,"Equestrianism Mixed Jumping, Team",Equestrianism,Bronze
2004,Summer,GER,67007,Badri Latif,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,67049,Heike Ltzsch (-Wedekind),Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,68379,Sonja Lehmann (-Dittbrenner),Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,68804,Carolin Leonhardt,"Canoeing Women's Kayak Doubles, 500 metres",Canoeing,Silver
2004,Summer,GER,68804,Carolin Leonhardt,"Canoeing Women's Kayak Fours, 500 metres",Canoeing,Gold
2004,Summer,GER,70319,Renate Lingor,Football Women's Football,Football,Bronze
2004,Summer,GER,72448,Christian Lusch,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Shooting,Silver
2004,Summer,GER,72523,Manuela Lutze,Rowing Women's Quadruple Sculls,Rowing,Gold
2004,Summer,GER,76464,Julia Matijass,Judo Women's Extra-Lightweight,Judo,Bronze
2004,Summer,GER,78136,Helge Folkert Meeuw,Swimming Men's 4 x 100 metres Medley Relay,Swimming,Silver
2004,Summer,GER,79387,Bjrn Michel,Hockey Men's Hockey,Hockey,Bronze
2004,Summer,GER,80181,Sandra Minnert,Football Women's Football,Football,Bronze
2004,Summer,GER,83115,Martina Mller,Football Women's Football,Football,Bronze
2004,Summer,GER,83150,Silke Mller,Hockey Women's Hockey,Hockey,Gold
2004,Summer,GER,85338,"Stefanie ""Steffi"" Nerius",Athletics Women's Javelin Throw,Athletics,Silver
2004,Summer,GER,86438,Stefan Nimke,"Cycling Men's 1,000 metres Time Trial",Cycling,Bronze
2004,Summer,GER,86438,Stefan Nimke,Cycling Men's Team Sprint,Cycling,Gold
2004,Summer,GER,86786,Maike Nollen,"Canoeing Women's Kayak Fours, 500 metres",Canoeing,Gold
2004,Summer,GER,87983,Viola Odebrecht,Football Women's Football,Football,Bronze
2004,Summer,GER,89075,Navina Omilade (-Keller),Football Women's Football,Football,Bronze
2004,Summer,GER,89287,Britta Oppelt,Rowing Women's Double Sculls,Rowing,Silver
2004,Summer,GER,93878,Klaus-Dieter Petersen,Handball Men's Handball,Handball,Silver
